seller_id,seller_zip_code_prefix,seller_city,seller_state
SLR02238,87160,Shahpura,Rajasthan
SLR02239,83823,Rohtak,Haryana
SLR02240,2710,Akkarampalle,Andhra Pradesh
SLR02241,86040,Kapas Hera,Delhi
SLR02242,25957,Mungeli,Chhattisgarh
SLR02243,17606,Akkarampalle,Andhra Pradesh
SLR02244,87015,Siddipet,Andhra Pradesh
SLR02245,89180,Naduvattam,Tamil Nadu
SLR02246,3804,Akkarampalle,Andhra Pradesh
SLR02247,13339,Mehmand,Chhattisgarh
SLR02248,88330,Mangalagiri,Andhra Pradesh
SLR02249,13403,Bellampalle,Andhra Pradesh
SLR02250,83280,Daroha,Punjab
SLR02251,1403,Akkarampalle,Andhra Pradesh
SLR02252,14802,Singapur,Andhra Pradesh
SLR02253,88135,Bopal,Gujarat
SLR02254,7176,Bestavaripeta,Andhra Pradesh
SLR02255,81510,Anakapalle,Andhra Pradesh
SLR02256,12215,Bobbili,Andhra Pradesh
SLR02257,13573,Guntur,Andhra Pradesh
SLR02258,11010,Kyathampalle,Andhra Pradesh
SLR02259,87025,,
SLR02260,28950,Bhanvad,Gujarat
SLR02261,4714,Akkarampalle,Andhra Pradesh
SLR02262,5127,Akkarampalle,Andhra Pradesh
SLR02263,35670,Brahmapuri,Maharashtra
SLR02264,3581,,
SLR02265,87083,Siddipet,Andhra Pradesh
SLR02266,1408,Akkarampalle,Andhra Pradesh
SLR02267,6766,Nizamabad,Andhra Pradesh
SLR02268,14940,Tarsali,Gujarat
SLR02269,11431,Machilipatnam,Andhra Pradesh
SLR02270,36087,Itanagar,Arunachal Pradesh
SLR02271,4438,Akkarampalle,Andhra Pradesh
SLR02272,74305,Bheemunipatnam,Andhra Pradesh
SLR02273,9041,Bheemavaram,Andhra Pradesh
SLR02274,13232,Vicarabad,Andhra Pradesh
SLR02275,13960,Doda,Jammu & Kashmir
SLR02276,2475,Akkarampalle,Andhra Pradesh
SLR02277,85603,Halvad,Gujarat
SLR02278,13070,Alwal,Andhra Pradesh
SLR02279,13271,Nagarkurnool,Andhra Pradesh
SLR02280,1512,Akkarampalle,Andhra Pradesh
SLR02281,29161,Chhawla,Delhi
SLR02282,83450,Mal,West Bengal
SLR02283,3304,Akkarampalle,Andhra Pradesh
SLR02284,3273,Akkarampalle,Andhra Pradesh
SLR02285,17051,Salur,Andhra Pradesh
SLR02286,31573,Anantapur,Andhra Pradesh
SLR02287,13471,Rayachoti,Andhra Pradesh
SLR02288,45658,Kollegal,Karnataka
SLR02289,88715,R.Pudupatti,Tamil Nadu
SLR02290,13911,Muvattupuzha,Kerala
SLR02291,6440,Madanapalle,Andhra Pradesh
SLR02292,15015,Kallur,Andhra Pradesh
SLR02293,95780,Along,Arunachal Pradesh
SLR02294,14940,Tarsali,Gujarat
SLR02295,13097,Alwal,Andhra Pradesh
SLR02296,2279,Akkarampalle,Andhra Pradesh
SLR02297,24440,Ghatkeser,Andhra Pradesh
SLR02298,5743,Akkarampalle,Andhra Pradesh
SLR02299,89203,Pithora,Chhattisgarh
SLR02300,32240,Kamareddy,Andhra Pradesh
SLR02301,5595,Akkarampalle,Andhra Pradesh
SLR02302,13505,Pooth Khurd,Delhi
SLR02303,4291,Akkarampalle,Andhra Pradesh
SLR02304,2110,Akkarampalle,Andhra Pradesh
SLR02305,8577,Vijayawada,Andhra Pradesh
SLR02306,8420,Akkarampalle,Andhra Pradesh
SLR02307,17018,Salur,Andhra Pradesh
SLR02308,95625,Wardha,Maharashtra
SLR02309,6419,Madanapalle,Andhra Pradesh
SLR02310,4101,Akkarampalle,Andhra Pradesh
SLR02311,6150,Nagari,Andhra Pradesh
SLR02312,2113,Akkarampalle,Andhra Pradesh
SLR02313,83323,Okha port,Gujarat
SLR02314,9090,Bheemavaram,Andhra Pradesh
SLR02315,5043,Akkarampalle,Andhra Pradesh
SLR02316,83602,Gondal,Gujarat
SLR02317,14021,Chirala,Andhra Pradesh
SLR02318,95020,Bapatla,Andhra Pradesh
SLR02319,99300,Sihor,Gujarat
SLR02320,31035,Anantapur,Andhra Pradesh
SLR02321,7790,Chanasma,Gujarat
SLR02322,72015,Eddumailaram,Andhra Pradesh
SLR02323,3725,Akkarampalle,Andhra Pradesh
SLR02324,88303,Sadasivpet,Andhra Pradesh
SLR02325,14801,Singapur,Andhra Pradesh
SLR02326,35700,Utran,Gujarat
SLR02327,36032,Itanagar,Arunachal Pradesh
SLR02328,89295,Athipattu,Tamil Nadu
SLR02329,5530,Akkarampalle,Andhra Pradesh
SLR02330,6018,Nagari,Andhra Pradesh
SLR02331,13840,,
SLR02332,16250,Devanangurichi,Tamil Nadu
SLR02333,1023,Akkarampalle,Andhra Pradesh
SLR02334,2610,Akkarampalle,Andhra Pradesh
SLR02335,15070,Kallur,Andhra Pradesh
SLR02336,71825,Eddumailaram,Andhra Pradesh
SLR02337,4250,Akkarampalle,Andhra Pradesh
SLR02338,1220,Akkarampalle,Andhra Pradesh
SLR02339,9175,Bheemavaram,Andhra Pradesh
SLR02340,18044,Bade Bacheli,Chhattisgarh
SLR02341,13450,,
SLR02342,25035,Palwancha,Andhra Pradesh
SLR02343,14780,Ranavav,Gujarat
SLR02344,86047,Kapas Hera,Delhi
SLR02345,7901,Bavla,Gujarat
SLR02346,13232,Vicarabad,Andhra Pradesh
SLR02347,13408,Bellampalle,Andhra Pradesh
SLR02348,96203,Khammam,Andhra Pradesh
SLR02349,89041,Mandamarri,Andhra Pradesh
SLR02350,93510,Chemmumiahpet,Andhra Pradesh
SLR02351,2752,Akkarampalle,Andhra Pradesh
SLR02352,87040,Siddipet,Andhra Pradesh
SLR02353,89825,Bhatgaon,Chhattisgarh
SLR02354,13043,Alwal,Andhra Pradesh
SLR02355,18550,Mowa,Chhattisgarh
SLR02356,20061,Badepalle,Andhra Pradesh
SLR02357,1257,Akkarampalle,Andhra Pradesh
SLR02358,87025,Siddipet,Andhra Pradesh
SLR02359,14020,Chirala,Andhra Pradesh
SLR02360,80215,Anakapalle,Andhra Pradesh
SLR02361,74210,Bheemunipatnam,Andhra Pradesh
SLR02362,89160,Pahalgam,Jammu & Kashmir
SLR02363,4911,Akkarampalle,Andhra Pradesh
SLR02364,1031,Akkarampalle,Andhra Pradesh
SLR02365,80230,Anakapalle,Andhra Pradesh
SLR02366,9340,Chhuikhadan,Chhattisgarh
SLR02367,69005,Nalgonda,Andhra Pradesh
SLR02368,3542,Akkarampalle,Andhra Pradesh
SLR02369,2411,Akkarampalle,Andhra Pradesh
SLR02370,5455,Akkarampalle,Andhra Pradesh
SLR02371,15115,Budha Theh,Punjab
SLR02372,24120,Jaggayyapet,Andhra Pradesh
SLR02373,1314,Akkarampalle,Andhra Pradesh
SLR02374,25900,Badepalle,Andhra Pradesh
SLR02375,87240,Kunzer,Jammu & Kashmir
SLR02376,8011,Akkarampalle,Andhra Pradesh
SLR02377,13660,Bannur,Karnataka
SLR02378,18608,Chalala,Gujarat
SLR02379,15070,Kallur,Andhra Pradesh
SLR02380,78020,Venkatagiri,Andhra Pradesh
SLR02381,37165,,
SLR02382,4083,Akkarampalle,Andhra Pradesh
SLR02383,18130,Bodhan,Andhra Pradesh
SLR02384,6694,Halol,Gujarat
SLR02385,6790,Nizamabad,Andhra Pradesh
SLR02386,89023,Mandamarri,Andhra Pradesh
SLR02387,9720,Adoni,Andhra Pradesh
SLR02388,29160,Chhawla,Delhi
SLR02389,2066,Akkarampalle,Andhra Pradesh
SLR02390,87050,Siddipet,Andhra Pradesh
SLR02391,13347,Mehmand,Chhattisgarh
SLR02392,4265,Akkarampalle,Andhra Pradesh
SLR02393,87502,Talai,Himachal Pradesh
SLR02394,13920,Jalalpore,Gujarat
SLR02395,3560,Akkarampalle,Andhra Pradesh
SLR02396,13160,Ahiwara,Chhattisgarh
SLR02397,18701,Bhalswa Jahangir Pur,Delhi
SLR02398,17400,Kansepur,Haryana
SLR02399,32419,Bhogadi,Karnataka
SLR02400,83607,Gondal,Gujarat
SLR02401,3731,Akkarampalle,Andhra Pradesh
SLR02402,14401,Adilabad,Andhra Pradesh
SLR02403,31710,Anantapur,Andhra Pradesh
SLR02404,83405,Devanhalli,Karnataka
SLR02405,14790,Chiknayakanhalli,Karnataka
SLR02406,14940,Tarsali,Gujarat
SLR02407,4660,Akkarampalle,Andhra Pradesh
SLR02408,13347,Mehmand,Chhattisgarh
SLR02409,82315,Anakapalle,Andhra Pradesh
SLR02410,3658,Akkarampalle,Andhra Pradesh
SLR02411,6715,Naspur,Andhra Pradesh
SLR02412,32604,Ghatlodiya,Gujarat
SLR02413,89063,Mandamarri,Andhra Pradesh
SLR02414,8030,Akkarampalle,Andhra Pradesh
SLR02415,36046,Itanagar,Arunachal Pradesh
SLR02416,2334,Akkarampalle,Andhra Pradesh
SLR02417,14401,Adilabad,Andhra Pradesh
SLR02418,4851,Akkarampalle,Andhra Pradesh
SLR02419,85875,Sirgora,Madhya Pradesh
SLR02420,20761,Badepalle,Andhra Pradesh
SLR02421,17370,Garautha,Uttar Pradesh
SLR02422,15350,Piploda,Madhya Pradesh
SLR02423,9710,Adoni,Andhra Pradesh
SLR02424,31525,Anantapur,Andhra Pradesh
SLR02425,16200,Pitapuram,Andhra Pradesh
SLR02426,25720,Ponnur,Andhra Pradesh
SLR02427,88704,Kandla,Gujarat
SLR02428,79112,Jafrabad,Gujarat
SLR02429,17300,Hatti,Karnataka
SLR02430,97110,Bemetra,Chhattisgarh
SLR02431,3168,Akkarampalle,Andhra Pradesh
SLR02432,98290,Kappiyarai,Tamil Nadu
SLR02433,13414,Bellampalle,Andhra Pradesh
SLR02434,13251,Panipat Taraf Rajputan,Haryana
SLR02435,14940,Tarsali,Gujarat
SLR02436,6539,Khajoori Khas,Delhi
SLR02437,80010,Anakapalle,Andhra Pradesh
SLR02438,38401,Gajularega,Andhra Pradesh
SLR02439,74590,Bheemunipatnam,Andhra Pradesh
SLR02440,85875,Sirgora,Madhya Pradesh
SLR02441,72210,Eddumailaram,Andhra Pradesh
SLR02442,38700,Visnagar,Gujarat
SLR02443,15056,Kallur,Andhra Pradesh
SLR02444,20950,Badepalle,Andhra Pradesh
SLR02445,38950,Uppal Kalan,Andhra Pradesh
SLR02446,16208,Pitapuram,Andhra Pradesh
SLR02447,80250,Anakapalle,Andhra Pradesh
SLR02448,7192,Bestavaripeta,Andhra Pradesh
SLR02449,85801,Dommara Nandyal,Andhra Pradesh
SLR02450,13272,Nagarkurnool,Andhra Pradesh
SLR02451,14021,Chirala,Andhra Pradesh
SLR02452,4679,Akkarampalle,Andhra Pradesh
SLR02453,1421,Akkarampalle,Andhra Pradesh
SLR02454,46430,Jetpur Navagadh,Gujarat
SLR02455,61658,Sheopur,Madhya Pradesh
SLR02456,89052,Mandamarri,Andhra Pradesh
SLR02457,87013,Siddipet,Andhra Pradesh
SLR02458,89650,Kharaghoda,Gujarat
SLR02459,89819,,
SLR02460,35547,Koothappar,Tamil Nadu
SLR02461,88370,Tenali,Andhra Pradesh
SLR02462,92030,Vepagunta,Andhra Pradesh
SLR02463,35400,Radhanpur,Gujarat
SLR02464,14940,Tarsali,Gujarat
SLR02465,33600,Bharuch INA,Gujarat
SLR02466,87070,Siddipet,Andhra Pradesh
SLR02467,5571,Akkarampalle,Andhra Pradesh
SLR02468,8270,Akkarampalle,Andhra Pradesh
SLR02469,3111,Akkarampalle,Andhra Pradesh
SLR02470,14270,Bomdila,Arunachal Pradesh
SLR02471,89036,Mandamarri,Andhra Pradesh
SLR02472,4708,Akkarampalle,Andhra Pradesh
SLR02473,89820,Kokkothamangalam,Kerala
SLR02474,90620,Eluru,Andhra Pradesh
SLR02475,35500,Jallaram Kamanpur,Andhra Pradesh
SLR02476,7411,Akkarampalle,Andhra Pradesh
SLR02477,7023,Bestavaripeta,Andhra Pradesh
SLR02478,80310,Anakapalle,Andhra Pradesh
SLR02479,19160,Maduranthakam,Tamil Nadu
SLR02480,21840,Badepalle,Andhra Pradesh
SLR02481,30390,Anantapur,Andhra Pradesh
SLR02482,18060,Bade Bacheli,Chhattisgarh
SLR02483,88132,Bopal,Gujarat
SLR02484,83408,Devanhalli,Karnataka
SLR02485,13720,,
SLR02486,87015,Siddipet,Andhra Pradesh
SLR02487,9180,Bheemavaram,Andhra Pradesh
SLR02488,9785,Adoni,Andhra Pradesh
SLR02489,19806,Sikka,Gujarat
SLR02490,11709,Mahendragarh,Haryana
SLR02491,21510,Badepalle,Andhra Pradesh
SLR02492,14850,Samalkota,Andhra Pradesh
SLR02493,4547,Akkarampalle,Andhra Pradesh
SLR02494,14070,Chirala,Andhra Pradesh
SLR02495,31110,Anantapur,Andhra Pradesh
SLR02496,81460,Anakapalle,Andhra Pradesh
SLR02497,13206,Gaddi annaram,Andhra Pradesh
SLR02498,4104,Akkarampalle,Andhra Pradesh
SLR02499,3106,Akkarampalle,Andhra Pradesh
SLR02500,1123,Akkarampalle,Andhra Pradesh
SLR02501,30130,Anantapur,Andhra Pradesh
SLR02502,98780,Paonta Sahib,Himachal Pradesh
SLR02503,89520,Vapi,Gujarat
SLR02504,18500,Guhagar,Maharashtra
SLR02505,14093,Chirala,Andhra Pradesh
SLR02506,14096,Chirala,Andhra Pradesh
SLR02507,14940,Tarsali,Gujarat
SLR02508,3124,Akkarampalle,Andhra Pradesh
SLR02509,18015,Bade Bacheli,Chhattisgarh
SLR02510,36010,Itanagar,Arunachal Pradesh
SLR02511,81020,Anakapalle,Andhra Pradesh
SLR02512,3182,Akkarampalle,Andhra Pradesh
SLR02513,7124,Bestavaripeta,Andhra Pradesh
SLR02514,7024,Bestavaripeta,Andhra Pradesh
SLR02515,13140,Meerpet,Andhra Pradesh
SLR02516,15061,Kallur,Andhra Pradesh
SLR02517,21740,Badepalle,Andhra Pradesh
SLR02518,14090,Chirala,Andhra Pradesh
SLR02519,22640,Badepalle,Andhra Pradesh
SLR02520,7013,Bestavaripeta,Andhra Pradesh
SLR02521,38442,Khairagarh,Chhattisgarh
SLR02522,33940,Vastral,Gujarat
SLR02523,9551,Vinukonda,Andhra Pradesh
SLR02524,93348,Chemmumiahpet,Andhra Pradesh
SLR02525,14015,Akkarampalle,Andhra Pradesh
SLR02526,18017,Bade Bacheli,Chhattisgarh
SLR02527,37704,Kurnool,Andhra Pradesh
SLR02528,18076,Bade Bacheli,Chhattisgarh
SLR02529,81560,Anakapalle,Andhra Pradesh
SLR02530,3334,Akkarampalle,Andhra Pradesh
SLR02531,15155,Sidlaghatta,Karnataka
SLR02532,38400,Gajularega,Andhra Pradesh
SLR02533,32310,Kamareddy,Andhra Pradesh
SLR02534,90240,Eluru,Andhra Pradesh
SLR02535,20040,Badepalle,Andhra Pradesh
SLR02536,3063,Akkarampalle,Andhra Pradesh
SLR02537,5141,,
SLR02538,1452,Akkarampalle,Andhra Pradesh
SLR02539,29315,Bhongir,Andhra Pradesh
SLR02540,17017,Salur,Andhra Pradesh
SLR02541,85884,Channapatna,Karnataka
SLR02542,88490,Naregal,Karnataka
SLR02543,5756,Akkarampalle,Andhra Pradesh
SLR02544,5302,Akkarampalle,Andhra Pradesh
SLR02545,95270,Murgud,Maharashtra
SLR02546,25530,Teegalapahad,Andhra Pradesh
SLR02547,89108,Bilgram,Uttar Pradesh
SLR02548,11430,Machilipatnam,Andhra Pradesh
SLR02549,2614,Akkarampalle,Andhra Pradesh
SLR02550,4270,Akkarampalle,Andhra Pradesh
SLR02551,60348,Dowleswaram,Andhra Pradesh
SLR02552,2415,Akkarampalle,Andhra Pradesh
SLR02553,13360,Sopore,Jammu & Kashmir
SLR02554,86300,Bhiwani,Haryana
SLR02555,12243,Bobbili,Andhra Pradesh
SLR02556,95013,Bapatla,Andhra Pradesh
SLR02557,2422,Akkarampalle,Andhra Pradesh
SLR02558,32315,Kamareddy,Andhra Pradesh
SLR02559,95098,Bapatla,Andhra Pradesh
SLR02560,2028,Akkarampalle,Andhra Pradesh
SLR02561,87050,Siddipet,Andhra Pradesh
SLR02562,3971,Akkarampalle,Andhra Pradesh
SLR02563,13060,Alwal,Andhra Pradesh
SLR02564,13487,Kharsia,Chhattisgarh
SLR02565,8430,Akkarampalle,Andhra Pradesh
SLR02566,12331,Libas Pur,Delhi
SLR02567,8500,Jaffrabad,Delhi
SLR02568,13090,Alwal,Andhra Pradesh
SLR02569,14020,Chirala,Andhra Pradesh
SLR02570,4516,Akkarampalle,Andhra Pradesh
SLR02571,89065,Mandamarri,Andhra Pradesh
SLR02572,3318,Akkarampalle,Andhra Pradesh
SLR02573,30668,Anantapur,Andhra Pradesh
SLR02574,5141,,
SLR02575,4209,Akkarampalle,Andhra Pradesh
SLR02576,2242,Akkarampalle,Andhra Pradesh
SLR02577,12913,Koratla,Andhra Pradesh
SLR02578,5616,Akkarampalle,Andhra Pradesh
SLR02579,14940,Tarsali,Gujarat
SLR02580,3461,Akkarampalle,Andhra Pradesh
SLR02581,12270,Mahbubnagar,Andhra Pradesh
SLR02582,1140,Akkarampalle,Andhra Pradesh
SLR02583,13328,Farooqnagar,Andhra Pradesh
SLR02584,35590,Chincholi,Karnataka
SLR02585,82560,Anakapalle,Andhra Pradesh
SLR02586,93040,Sidhpur,Gujarat
SLR02587,4537,Akkarampalle,Andhra Pradesh
SLR02588,27345,Sompeta,Andhra Pradesh
SLR02589,15025,Kallur,Andhra Pradesh
SLR02590,71900,,
SLR02591,3009,Akkarampalle,Andhra Pradesh
SLR02592,9572,Vinukonda,Andhra Pradesh
SLR02593,14027,,
SLR02594,2916,Akkarampalle,Andhra Pradesh
SLR02595,87210,Tirumakudal-Narsipur,Karnataka
SLR02596,2443,Akkarampalle,Andhra Pradesh
SLR02597,14940,Tarsali,Gujarat
SLR02598,3508,Akkarampalle,Andhra Pradesh
SLR02599,21320,Badepalle,Andhra Pradesh
SLR02600,3287,Akkarampalle,Andhra Pradesh
SLR02601,1208,Akkarampalle,Andhra Pradesh
SLR02602,44002,Isnapur,Andhra Pradesh
SLR02603,86073,Kapas Hera,Delhi
SLR02604,38445,Khairagarh,Chhattisgarh
SLR02605,5186,Akkarampalle,Andhra Pradesh
SLR02606,88037,Bhadrachalam,Andhra Pradesh
SLR02607,13040,Alwal,Andhra Pradesh
SLR02608,89164,Pahalgam,Jammu & Kashmir
SLR02609,80010,Anakapalle,Andhra Pradesh
SLR02610,91150,Eluru,Andhra Pradesh
SLR02611,6018,Nagari,Andhra Pradesh
SLR02612,13660,Bannur,Karnataka
SLR02613,13920,Jalalpore,Gujarat
SLR02614,23587,Badepalle,Andhra Pradesh
SLR02615,6465,Madanapalle,Andhra Pradesh
SLR02616,91920,Eluru,Andhra Pradesh
SLR02617,96503,Umbergaon INA,Gujarat
SLR02618,14840,Freelandgunj,Gujarat
SLR02619,4101,Akkarampalle,Andhra Pradesh
SLR02620,11030,Kyathampalle,Andhra Pradesh
SLR02621,13790,,
SLR02622,17900,Ferozepur Jhirka,Haryana
SLR02623,18500,Guhagar,Maharashtra
SLR02624,6501,Khajoori Khas,Delhi
SLR02625,17047,Salur,Andhra Pradesh
SLR02626,6473,Madanapalle,Andhra Pradesh
SLR02627,5676,Akkarampalle,Andhra Pradesh
SLR02628,2839,Akkarampalle,Andhra Pradesh
SLR02629,14010,Chirala,Andhra Pradesh
SLR02630,9725,Adoni,Andhra Pradesh
SLR02631,4141,Akkarampalle,Andhra Pradesh
SLR02632,22775,Badepalle,Andhra Pradesh
SLR02633,17400,Kansepur,Haryana
SLR02634,12604,Dalli-Rajhara,Chhattisgarh
SLR02635,86030,Kapas Hera,Delhi
SLR02636,31140,Anantapur,Andhra Pradesh
SLR02637,13465,Rayachoti,Andhra Pradesh
SLR02638,7221,Bestavaripeta,Andhra Pradesh
SLR02639,19906,Hodal,Haryana
SLR02640,14940,Tarsali,Gujarat
SLR02641,80220,Anakapalle,Andhra Pradesh
SLR02642,87900,Kumhari,Chhattisgarh
SLR02643,17250,Ambad,Maharashtra
SLR02644,8832,Akkayapalle,Andhra Pradesh
SLR02645,3018,Akkarampalle,Andhra Pradesh
SLR02646,20040,Badepalle,Andhra Pradesh
SLR02647,28810,Sachin,Gujarat
SLR02648,11720,Mahendragarh,Haryana
SLR02649,17209,Tawang,Arunachal Pradesh
SLR02650,14078,,
SLR02651,88704,Kandla,Gujarat
SLR02652,3237,Akkarampalle,Andhra Pradesh
SLR02653,89228,Pithora,Chhattisgarh
SLR02654,7170,Bestavaripeta,Andhra Pradesh
SLR02655,3880,Akkarampalle,Andhra Pradesh
SLR02656,14020,Chirala,Andhra Pradesh
SLR02657,89504,Limla,Gujarat
SLR02658,5008,Akkarampalle,Andhra Pradesh
SLR02659,89288,Manendragarh,Chhattisgarh
SLR02660,21510,Badepalle,Andhra Pradesh
SLR02661,1041,Akkarampalle,Andhra Pradesh
SLR02662,14802,Singapur,Andhra Pradesh
SLR02663,72460,,
SLR02664,17504,Jamul,Chhattisgarh
SLR02665,4208,Akkarampalle,Andhra Pradesh
SLR02666,80040,Anakapalle,Andhra Pradesh
SLR02667,19020,Ranibennur,Karnataka
SLR02668,83005,Chunchupalle,Andhra Pradesh
SLR02669,13520,Proddatur,Andhra Pradesh
SLR02670,26379,Chandkheda,Gujarat
SLR02671,2929,Akkarampalle,Andhra Pradesh
SLR02672,39400,Asifabad,Andhra Pradesh
SLR02673,9560,Vinukonda,Andhra Pradesh
SLR02674,16304,Vitthal Udyognagar INA,Gujarat
SLR02675,8593,Vijayawada,Andhra Pradesh
SLR02676,18110,Palakurthi,Andhra Pradesh
SLR02677,3586,Akkarampalle,Andhra Pradesh
SLR02678,9830,Adoni,Andhra Pradesh
SLR02679,17017,Salur,Andhra Pradesh
SLR02680,80420,Anakapalle,Andhra Pradesh
SLR02681,6871,Khambhalia,Gujarat
SLR02682,13214,Gaddi annaram,Andhra Pradesh
SLR02683,11990,Kunnathur,Tamil Nadu
SLR02684,14055,Chirala,Andhra Pradesh
SLR02685,7070,Bestavaripeta,Andhra Pradesh
SLR02686,41820,Pedana,Andhra Pradesh
SLR02687,17032,Salur,Andhra Pradesh
SLR02688,35160,Malkajgiri,Andhra Pradesh
SLR02689,27321,Sompeta,Andhra Pradesh
SLR02690,95705,Amreli,Gujarat
SLR02691,3553,Akkarampalle,Andhra Pradesh
SLR02692,13214,Gaddi annaram,Andhra Pradesh
SLR02693,13380,Akhnoor,Jammu & Kashmir
SLR02694,88372,Tenali,Andhra Pradesh
SLR02695,3028,Akkarampalle,Andhra Pradesh
SLR02696,14095,Chirala,Andhra Pradesh
SLR02697,87065,Siddipet,Andhra Pradesh
SLR02698,2124,Akkarampalle,Andhra Pradesh
SLR02699,9710,Adoni,Andhra Pradesh
SLR02700,13845,,
SLR02701,3064,Akkarampalle,Andhra Pradesh
SLR02702,9070,Bheemavaram,Andhra Pradesh
SLR02703,19300,Kurgunta,Karnataka
SLR02704,22790,Badepalle,Andhra Pradesh
SLR02705,13481,Kharsia,Chhattisgarh
SLR02706,82620,Anakapalle,Andhra Pradesh
SLR02707,95088,Bapatla,Andhra Pradesh
SLR02708,2918,Akkarampalle,Andhra Pradesh
SLR02709,84925,Kadambur,Tamil Nadu
SLR02710,88960,Igatpuri,Maharashtra
SLR02711,30220,Anantapur,Andhra Pradesh
SLR02712,88010,Bhadrachalam,Andhra Pradesh
SLR02713,38022,Damnagar,Gujarat
SLR02714,17505,Jamul,Chhattisgarh
SLR02715,14075,Chirala,Andhra Pradesh
SLR02716,2873,Akkarampalle,Andhra Pradesh
SLR02717,19802,Sikka,Gujarat
SLR02718,13424,Bellampalle,Andhra Pradesh
SLR02719,87303,Gandevi,Gujarat
SLR02720,83323,Okha port,Gujarat
SLR02721,3204,Akkarampalle,Andhra Pradesh
SLR02722,55002,Memnagar,Gujarat
SLR02723,9571,Vinukonda,Andhra Pradesh
SLR02724,13840,,
SLR02725,3872,Akkarampalle,Andhra Pradesh
SLR02726,4208,Akkarampalle,Andhra Pradesh
SLR02727,81200,Anakapalle,Andhra Pradesh
SLR02728,81650,Anakapalle,Andhra Pradesh
SLR02729,86801,Miryalguda,Andhra Pradesh
SLR02730,83408,Devanhalli,Karnataka
SLR02731,89820,Kokkothamangalam,Kerala
SLR02732,83323,Okha port,Gujarat
SLR02733,80250,Anakapalle,Andhra Pradesh
SLR02734,38400,Gajularega,Andhra Pradesh
SLR02735,26285,Gudivada,Andhra Pradesh
SLR02736,4735,Akkarampalle,Andhra Pradesh
SLR02737,4104,Akkarampalle,Andhra Pradesh
SLR02738,21921,Badepalle,Andhra Pradesh
SLR02739,36213,Vijainagar,Rajasthan
SLR02740,9520,Vinukonda,Andhra Pradesh
SLR02741,8223,Akkarampalle,Andhra Pradesh
SLR02742,81880,Anakapalle,Andhra Pradesh
SLR02743,6322,Jarjapupeta,Andhra Pradesh
SLR02744,3655,Akkarampalle,Andhra Pradesh
SLR02745,19023,Ranibennur,Karnataka
SLR02746,13091,Alwal,Andhra Pradesh
SLR02747,37175,Dalurband,West Bengal
SLR02748,13403,Bellampalle,Andhra Pradesh
SLR02749,88301,Sadasivpet,Andhra Pradesh
SLR02750,93336,Chemmumiahpet,Andhra Pradesh
SLR02751,3480,Akkarampalle,Andhra Pradesh
SLR02752,4282,Akkarampalle,Andhra Pradesh
SLR02753,88113,Chinnachowk,Andhra Pradesh
SLR02754,4176,Akkarampalle,Andhra Pradesh
SLR02755,14940,Tarsali,Gujarat
SLR02756,9561,Vinukonda,Andhra Pradesh
SLR02757,86181,Vijayapuri (North),Andhra Pradesh
SLR02758,18090,Bade Bacheli,Chhattisgarh
SLR02759,35900,Jashpur nagar,Chhattisgarh
SLR02760,3504,Akkarampalle,Andhra Pradesh
SLR02761,3068,Akkarampalle,Andhra Pradesh
SLR02762,85960,Begum Pur,Delhi
SLR02763,8246,Akkarampalle,Andhra Pradesh
SLR02764,14860,Cuddapah,Andhra Pradesh
SLR02765,81070,Anakapalle,Andhra Pradesh
SLR02766,8180,Akkarampalle,Andhra Pradesh
SLR02767,89022,Mandamarri,Andhra Pradesh
SLR02768,89031,Mandamarri,Andhra Pradesh
SLR02769,90250,Eluru,Andhra Pradesh
SLR02770,74110,Bheemunipatnam,Andhra Pradesh
SLR02771,86800,Miryalguda,Andhra Pradesh
SLR02772,3813,Akkarampalle,Andhra Pradesh
SLR02773,89280,Manendragarh,Chhattisgarh
SLR02774,3320,Akkarampalle,Andhra Pradesh
SLR02775,12942,Patancheru,Andhra Pradesh
SLR02776,71215,Eddumailaram,Andhra Pradesh
SLR02777,87230,Bhaderwah,Jammu & Kashmir
SLR02778,14090,Chirala,Andhra Pradesh
SLR02779,87050,Siddipet,Andhra Pradesh
SLR02780,85815,Dommara Nandyal,Andhra Pradesh
SLR02781,85960,Begum Pur,Delhi
SLR02782,13471,Rayachoti,Andhra Pradesh
SLR02783,14405,Adilabad,Andhra Pradesh
SLR02784,5004,Akkarampalle,Andhra Pradesh
SLR02785,6711,Naspur,Andhra Pradesh
SLR02786,83321,Okha port,Gujarat
SLR02787,87015,Siddipet,Andhra Pradesh
SLR02788,86060,Kapas Hera,Delhi
SLR02789,5856,Akkarampalle,Andhra Pradesh
SLR02790,84600,Achabal,Jammu & Kashmir
SLR02791,7180,Bestavaripeta,Andhra Pradesh
SLR02792,13030,Alwal,Andhra Pradesh
SLR02793,13920,Jalalpore,Gujarat
SLR02794,13205,Gaddi annaram,Andhra Pradesh
SLR02795,9891,Adoni,Andhra Pradesh
SLR02796,11010,Kyathampalle,Andhra Pradesh
SLR02797,19830,Bowali,West Bengal
SLR02798,38183,Billawar,Jammu & Kashmir
SLR02799,15505,Ramban,Jammu & Kashmir
SLR02800,11015,Kyathampalle,Andhra Pradesh
SLR02801,89460,Nadiad,Gujarat
SLR02802,21040,Badepalle,Andhra Pradesh
SLR02803,14110,Chirala,Andhra Pradesh
