order_id,payment_sequential,payment_type,payment_installments,payment_value
ORDR05325,1,credit_card,4,181.59
ORDR38410,1,credit_card,2,135.26
ORDR01569,1,credit_card,3,51.09
360787554f41824600bdcba9687cd4f0,1,credit_card,3,1783.44
ORDR62933,1,credit_card,3,145.01
ORDR49301,1,credit_card,10,231.27
ORDR13022,1,UPI,1,70.03
ORDR52798,1,credit_card,10,1432.92
ORDR35110,1,voucher,1,45.24
ORDR90751,2,voucher,1,50.0
4f54cd2c8e8986790a962e3657390e1d,1,credit_card,1,64.01
ORDR09069,1,credit_card,6,148.18
ORDR31009,1,credit_card,1,171.53
ORDR82584,1,credit_card,3,86.15
ORDR76343,1,debit_card,1,22.79
ORDR78699,1,credit_card,2,58.16
ORDR12722,1,UPI,1,149.42
ORDR77691,1,credit_card,1,44.53
ORDR40732,1,credit_card,2,152.82
ORDR40134,1,credit_card,8,82.92
ORDR12180,1,UPI,1,66.69
ORDR46004,1,UPI,1,52.75
ORDR37767,1,credit_card,5,105.94
ORDR14028,1,credit_card,8,413.31
ORDR63571,1,credit_card,3,112.09
ORDR11124,1,credit_card,4,186.36
ORDR18899,1,credit_card,3,165.22
ORDR57836,1,credit_card,3,49.02
fe87d4b944748f63ca5ed22cc55b6fb6,1,debit_card,1,173.68
ORDR67579,1,credit_card,2,205.07
ORDR12753,1,credit_card,1,21.04
ORDR10084,1,credit_card,2,132.68
ORDR51165,1,credit_card,1,36.09
ORDR55812,1,UPI,1,66.44
ORDR83747,1,UPI,1,161.62
ORDR24910,1,credit_card,1,27.75
ORDR72787,1,credit_card,1,91.28
ORDR29343,2,voucher,1,81.93
ORDR27006,1,credit_card,2,167.92
ORDR01530,1,credit_card,1,61.36
ORDR66929,1,credit_card,2,60.0
ORDR20977,1,credit_card,3,39.01
ORDR59798,1,credit_card,3,39.78
ORDR91247,1,credit_card,2,64.23
ORDR79424,1,credit_card,4,186.92
ORDR76138,1,credit_card,2,43.29
ORDR22914,1,credit_card,1,59.13
ORDR87958,1,credit_card,3,33.51
ORDR66049,1,debit_card,1,33.1
ORDR71703,1,voucher,1,148.06
ORDR27776,1,credit_card,2,189.56
ORDR24621,1,credit_card,5,105.38
ORDR87516,1,UPI,1,69.06
ORDR60256,1,voucher,1,85.24
132f1e724165a07f6362532bfb97486e,1,credit_card,5,179.46
ORDR87119,1,credit_card,1,168.35
ORDR59200,2,voucher,1,100.0
ORDR91761,1,credit_card,1,77.89
ORDR78006,1,credit_card,1,99.43
ORDR19859,1,credit_card,1,407.9
ORDR32524,3,voucher,1,15.0
6c98fa39891b33399785aeac3d7ee926,1,credit_card,2,424.04
ORDR33170,1,credit_card,3,157.2
ORDR32057,1,credit_card,4,162.03
ORDR64593,1,credit_card,8,188.5
ORDR39600,1,credit_card,1,65.47
ORDR25614,1,credit_card,1,39.42
ORDR10166,1,credit_card,5,365.32
ORDR01441,1,credit_card,6,65.11
ORDR53644,1,credit_card,10,188.34
ORDR72716,1,UPI,1,35.4
ORDR69044,1,credit_card,10,590.72
ORDR20922,1,UPI,1,36.75
ORDR49807,1,credit_card,2,81.73
ORDR83101,1,credit_card,1,17.86
ORDR20135,1,UPI,1,108.97
ORDR21008,1,credit_card,10,569.66
ORDR89699,1,credit_card,4,48.13
ORDR30228,1,credit_card,2,63.1
ORDR25202,1,UPI,1,39.42
ORDR48160,1,UPI,1,74.03
ORDR93933,1,UPI,1,66.78
ORDR17165,1,credit_card,1,36.59
ORDR51128,1,credit_card,5,272.64
ORDR22637,1,credit_card,1,64.34
ORDR53870,1,UPI,1,49.05
ORDR41587,1,credit_card,7,163.69
ORDR64203,1,credit_card,6,443.85
ORDR88830,1,credit_card,6,165.31
ORDR45502,1,credit_card,10,1180.51
ORDR25187,1,credit_card,1,706.84
ORDR07777,2,voucher,1,20.0
ORDR86910,1,credit_card,1,135.97
ORDR64582,1,credit_card,1,56.99
ORDR53253,1,credit_card,1,43.58
ORDR82945,1,credit_card,4,48.15
ORDR63428,1,credit_card,1,76.87
ORDR45056,1,credit_card,1,2.78
ORDR02634,1,credit_card,2,123.59
ORDR61923,1,UPI,1,128.07
055f84fd2ebf314ebec85f8e1312f4f4,1,credit_card,2,185.84
ORDR02090,1,credit_card,1,85.81
ORDR17404,1,credit_card,1,149.54
ORDR52029,1,credit_card,1,32.38
ORDR82283,1,credit_card,1,23.38
ORDR28781,1,credit_card,1,98.86
ORDR28609,1,credit_card,8,124.21
ORDR94408,1,credit_card,6,191.58
ORDR88061,1,credit_card,2,123.04
ORDR77263,1,credit_card,1,26.38
ORDR88238,1,credit_card,2,71.49
ORDR39978,1,credit_card,1,153.98
ORDR29137,1,credit_card,1,55.91
ORDR11506,1,credit_card,6,86.06
ORDR15942,1,credit_card,1,33.1
ORDR68015,1,credit_card,10,360.29
ORDR69694,1,credit_card,10,105.24
ORDR33404,1,credit_card,3,114.85
ORDR54421,2,voucher,1,0.01
ORDR72793,1,credit_card,1,65.57
ORDR35174,1,credit_card,3,88.9
ORDR86750,1,credit_card,1,76.78
ORDR69951,1,credit_card,10,680.96
ORDR32816,5,voucher,1,27.91
ORDR21724,1,credit_card,2,61.79
ORDR27643,1,credit_card,1,40.96
ORDR40179,1,credit_card,2,149.0
ORDR92000,1,credit_card,7,75.7
ORDR38465,1,credit_card,4,356.9
ORDR26672,1,credit_card,2,165.96
ORDR47878,1,credit_card,2,61.19
ORDR87360,1,credit_card,1,43.37
ORDR73548,1,credit_card,2,40.86
ORDR21799,1,credit_card,1,84.81
ORDR35427,4,voucher,1,8.24
ORDR16382,1,credit_card,3,191.93
ORDR11013,1,credit_card,1,32.72
ORDR49979,1,UPI,1,32.77
ORDR74339,1,credit_card,5,50.5
ORDR37341,1,credit_card,3,37.05
ORDR77838,1,credit_card,1,70.36
ORDR54875,1,credit_card,1,38.0
ORDR64966,1,UPI,1,196.81
ORDR85970,1,UPI,1,46.84
ORDR61708,1,credit_card,10,367.2
ORDR77011,1,credit_card,4,195.36
ORDR16883,1,credit_card,7,144.8
ORDR94233,1,UPI,1,28.62
ORDR36030,1,UPI,1,160.74
ORDR13849,2,voucher,1,103.59
ORDR39945,1,credit_card,1,10.39
ORDR88721,1,credit_card,1,31.75
ORDR47064,1,credit_card,5,116.23
ORDR40196,1,credit_card,4,40.43
ORDR54190,1,UPI,1,66.64
ORDR39593,1,voucher,1,17.01
750ed62dff96bf5713b8c6a6bbfdc948,1,UPI,1,189.96
ORDR55681,1,UPI,1,170.37
ORDR81748,1,credit_card,2,50.9
ORDR24925,1,credit_card,1,133.64
ORDR82838,1,UPI,1,543.29
ORDR35641,1,credit_card,2,42.75
ORDR53318,1,credit_card,2,161.01
ORDR66839,1,UPI,1,72.83
ORDR60172,1,UPI,1,1605.14
ORDR08523,1,UPI,1,130.6
4e27ad7f1a6821ceddc8442eb1875014,1,credit_card,1,69.67
ORDR14771,1,credit_card,2,70.97
ORDR22910,1,credit_card,10,255.76
ORDR09351,1,credit_card,4,75.4
ORDR92832,1,credit_card,3,109.93
ORDR10383,1,credit_card,1,71.14
ORDR48276,1,credit_card,3,113.33
ORDR31576,1,credit_card,1,292.86
ORDR89874,1,credit_card,2,129.15
ORDR51891,1,credit_card,7,177.67
ORDR25996,1,credit_card,1,27.48
ORDR85709,1,credit_card,1,140.94
ORDR93473,1,UPI,1,23.0
ORDR30487,1,credit_card,1,49.09
ORDR06294,1,credit_card,1,84.79
ORDR40895,1,UPI,1,111.02
ORDR20825,1,credit_card,1,42.44
ORDR93990,1,credit_card,1,210.56
ORDR54480,1,credit_card,4,42.74
ORDR06703,1,UPI,1,50.1
ORDR39975,1,credit_card,1,67.23
ORDR73945,1,credit_card,4,46.66
ORDR71863,1,credit_card,1,201.05
ORDR08075,1,credit_card,4,81.47
ORDR35577,1,UPI,1,79.69
ORDR78929,1,credit_card,4,45.12
ORDR18147,1,UPI,1,250.04
ORDR45852,1,credit_card,7,108.88
ORDR26217,1,credit_card,1,189.66
ORDR54608,1,credit_card,3,135.47
ORDR38868,1,UPI,1,104.07
ORDR60466,1,credit_card,3,184.08
ORDR43907,1,UPI,1,164.01
ORDR71829,1,credit_card,3,91.21
ORDR56525,1,credit_card,7,129.0
ORDR36256,1,credit_card,2,84.28
ORDR72643,1,credit_card,1,57.67
ORDR16458,1,credit_card,3,97.79
ORDR94468,1,debit_card,1,53.9
ORDR71931,1,UPI,1,35.09
ORDR93154,1,UPI,1,218.04
ORDR90307,1,UPI,1,67.93
ORDR09996,1,UPI,1,40.53
ORDR08377,1,credit_card,6,97.23
ORDR08385,1,credit_card,6,159.39
ORDR42766,1,UPI,1,167.07
ORDR58446,2,voucher,1,50.0
ORDR60089,1,credit_card,2,93.4
ORDR77473,1,credit_card,4,276.11
ORDR59216,1,credit_card,3,149.16
ORDR31570,1,credit_card,2,175.13
ORDR26415,1,credit_card,1,143.99
ORDR63755,1,UPI,1,131.8
ORDR02555,1,UPI,1,88.54
ORDR85973,1,credit_card,1,109.31
ORDR39457,1,UPI,1,63.05
ORDR29674,1,credit_card,8,353.29
ORDR17673,1,credit_card,3,276.44
ORDR24655,1,UPI,1,45.95
ORDR29289,1,credit_card,2,116.99
ORDR58474,1,UPI,1,46.0
ORDR65880,2,voucher,1,23.23
ORDR36439,1,credit_card,1,119.18
ORDR90009,1,UPI,1,32.13
ORDR23835,1,credit_card,5,222.15
ORDR60667,1,UPI,1,59.22
ORDR43522,1,UPI,1,204.81
ORDR33590,1,credit_card,2,73.34
ORDR45061,1,credit_card,1,131.03
ORDR78793,1,credit_card,3,57.69
ORDR93528,1,credit_card,1,27.79
ORDR55684,1,UPI,1,224.45
ORDR26098,1,credit_card,1,135.6
ORDR08068,1,credit_card,7,76.08
ORDR56190,1,credit_card,1,67.14
ORDR35989,1,UPI,1,137.97
ORDR75414,1,UPI,1,68.12
ORDR14186,1,credit_card,3,73.61
ORDR38288,1,credit_card,3,117.94
ORDR14875,1,credit_card,3,84.52
ORDR05294,1,credit_card,8,138.84
ORDR36177,1,credit_card,1,5.37
ORDR95203,1,credit_card,4,119.48
ORDR81729,1,credit_card,1,77.5
ORDR79321,1,UPI,1,84.05
ORDR27334,1,UPI,1,149.73
ORDR82798,1,UPI,1,93.8
ORDR20354,1,credit_card,2,76.51
ORDR38372,1,UPI,1,121.6
ORDR34207,1,credit_card,10,528.69
ORDR22185,1,UPI,1,73.03
ORDR02248,2,credit_card,2,70.0
ORDR32926,1,credit_card,5,278.63
ORDR44557,1,credit_card,2,89.88
ORDR12344,1,UPI,1,117.38
ORDR22660,1,credit_card,3,180.47
ORDR92505,1,credit_card,2,110.77
ORDR34066,1,credit_card,2,28.7
ORDR22848,1,credit_card,1,23.47
ORDR39135,2,voucher,1,50.0
ORDR74993,1,UPI,1,364.46
ORDR36839,1,credit_card,1,48.23
ORDR48019,1,credit_card,6,78.97
ORDR09039,1,credit_card,2,159.8
ORDR37182,1,credit_card,1,66.44
ORDR24832,1,credit_card,2,71.13
ORDR56739,1,credit_card,1,76.29
ORDR28843,2,voucher,1,188.93
ORDR67283,1,debit_card,1,70.03
ORDR87897,1,UPI,1,51.01
ORDR61378,1,credit_card,2,162.75
ORDR40330,1,UPI,1,36.36
ORDR41673,1,credit_card,4,209.46
ORDR20054,1,credit_card,2,79.95
ORDR87709,1,credit_card,1,134.49
ORDR39418,1,credit_card,6,111.02
ORDR36059,1,credit_card,1,53.88
ORDR87649,1,UPI,1,62.91
ORDR69395,1,debit_card,1,335.47
ORDR15449,3,voucher,1,12.29
ORDR48810,1,credit_card,8,237.54
ORDR79761,1,credit_card,1,131.94
ORDR55515,1,debit_card,1,191.28
ORDR66524,1,credit_card,6,85.24
ORDR61094,1,credit_card,1,37.99
ORDR77885,1,credit_card,1,200.75
ORDR72028,1,UPI,1,213.03
ORDR83928,1,UPI,1,74.16
ORDR45641,1,voucher,1,55.09
ORDR34620,6,voucher,1,10.04
ORDR19681,1,credit_card,1,57.8
ORDR58783,1,credit_card,1,25.05
ORDR43708,1,UPI,1,199.43
ORDR01872,1,credit_card,3,172.29
ORDR11006,1,credit_card,8,126.3
ORDR29303,1,credit_card,5,116.97
ORDR25671,1,credit_card,2,158.21
ORDR66195,2,voucher,1,247.16
ORDR28127,1,credit_card,4,45.09
ORDR90506,1,credit_card,5,172.16
ORDR24083,1,credit_card,2,189.37
ORDR39004,1,credit_card,3,372.67
ORDR67443,1,UPI,1,64.44
ORDR95976,1,credit_card,1,2.35
ORDR92950,1,credit_card,4,204.07
ORDR79485,1,UPI,1,75.17
ORDR95565,1,credit_card,2,177.11
ORDR20818,1,credit_card,2,42.78
ORDR85496,1,UPI,1,37.79
ORDR93690,1,credit_card,2,119.79
ORDR87684,1,UPI,1,273.98
ORDR16234,1,credit_card,2,63.7
ORDR39733,2,voucher,1,50.0
ORDR81730,1,UPI,1,36.05
ORDR62848,1,credit_card,1,85.15
ORDR60443,1,credit_card,1,50.45
4a42846a6eed9d15714fe30181399f2a,1,credit_card,1,34.37
ORDR48314,1,voucher,1,184.93
ORDR79323,1,credit_card,6,157.97
ORDR28921,1,UPI,1,143.15
ORDR85372,1,credit_card,8,123.25
ORDR88490,1,credit_card,6,121.68
ORDR31335,1,credit_card,10,156.39
ORDR69075,1,credit_card,3,171.79
ORDR07081,1,credit_card,2,133.05
ORDR08436,1,debit_card,1,77.42
ORDR48028,1,credit_card,2,281.73
ORDR03795,1,credit_card,1,36.07
ORDR96454,1,credit_card,4,441.16
ORDR73371,1,credit_card,1,99.14
27667a063cb59b5d987a5a71c192cce5,1,voucher,1,118.35
ORDR15114,1,credit_card,1,92.8
ORDR83180,1,credit_card,2,142.25
ORDR41277,1,UPI,1,186.27
ORDR75463,1,debit_card,1,23.88
ORDR78854,1,UPI,1,497.59
ORDR32728,1,credit_card,5,51.57
ORDR00306,1,credit_card,1,159.07
ORDR15836,1,credit_card,2,154.38
ORDR50922,1,credit_card,3,245.36
ORDR32227,1,UPI,1,385.52
ORDR14816,1,credit_card,4,318.17
ORDR47025,1,credit_card,1,576.2
ORDR33493,1,credit_card,1,93.66
ORDR49090,1,UPI,1,71.81
ORDR18824,1,UPI,1,33.1
ORDR26046,2,voucher,1,3.9
ORDR73398,1,UPI,1,44.24
3e38a700307fe33c87f3ad4a3e0ebd02,1,UPI,1,398.88
ORDR83869,1,credit_card,2,47.61
ORDR82117,1,credit_card,10,116.85
ORDR27522,1,UPI,1,35.09
ORDR94460,1,credit_card,5,51.88
ORDR56417,1,credit_card,6,190.83
ORDR37181,1,credit_card,4,101.64
ORDR95212,1,credit_card,4,212.18
ORDR15221,1,UPI,1,61.94
ORDR38258,1,credit_card,1,35.24
ORDR32039,1,credit_card,6,63.06
ORDR78356,1,credit_card,2,102.64
ORDR70210,1,credit_card,10,123.68
ORDR61189,1,UPI,1,64.63
ORDR30853,1,UPI,1,216.74
ORDR59484,1,credit_card,1,46.26
ORDR68485,1,credit_card,2,52.83
ORDR87322,1,credit_card,2,129.79
ORDR16768,1,credit_card,1,8.16
ORDR49433,2,voucher,1,98.87
ORDR02557,1,credit_card,2,65.05
ORDR36475,1,debit_card,1,64.0
ORDR83289,1,credit_card,1,34.7
ORDR15318,1,credit_card,3,151.83
ORDR85934,1,credit_card,2,103.2
ORDR76194,1,credit_card,1,43.62
ORDR07039,1,credit_card,6,166.41
ORDR04942,1,credit_card,1,35.77
ORDR58769,1,credit_card,10,194.48
ORDR37459,1,credit_card,1,133.62
ORDR10645,1,credit_card,2,115.9
ORDR69245,1,UPI,1,91.92
ORDR14095,1,credit_card,1,36.61
ORDR52371,1,credit_card,3,72.78
ORDR70720,1,credit_card,10,189.21
ORDR47648,1,credit_card,7,346.59
ORDR52259,1,credit_card,5,245.51
ORDR40765,2,voucher,1,216.99
ORDR55501,1,credit_card,3,104.43
b817f6c3399d06c7629a445527b463dd,1,credit_card,3,36.1
6ad57aecbae806a7e9cc2cdb6b380711,1,credit_card,2,161.47
ORDR36825,1,credit_card,6,133.75
ORDR65148,1,credit_card,1,125.22
ORDR38055,1,UPI,1,50.86
ORDR38331,1,credit_card,2,164.84
ORDR54918,1,credit_card,1,2.67
ORDR75828,3,voucher,1,33.56
ORDR62520,1,UPI,1,99.9
ORDR82388,1,credit_card,2,133.34
572c4bbf0f5f85a9b4a2c4fe0c7f04d5,1,voucher,1,69.46
ORDR72821,1,credit_card,1,133.28
ORDR28287,1,credit_card,1,50.0
ORDR45017,1,credit_card,10,368.92
ORDR94554,1,credit_card,8,406.67
ORDR57948,1,credit_card,3,69.45
ORDR62365,1,credit_card,2,1327.54
ORDR42192,2,credit_card,1,12.59
ORDR00850,1,credit_card,3,45.69
ORDR48404,1,credit_card,4,119.48
ORDR07889,1,credit_card,3,88.72
ORDR12226,2,voucher,1,250.0
ORDR36746,1,credit_card,4,88.58
ORDR75120,1,credit_card,1,81.6
ORDR75672,1,credit_card,1,41.53
ORDR17578,1,credit_card,1,64.86
ORDR10826,1,credit_card,1,35.01
ORDR27470,1,credit_card,1,47.44
ORDR23268,1,UPI,1,21.01
ORDR08236,1,credit_card,10,639.52
ORDR37633,1,credit_card,2,142.44
ORDR53324,1,credit_card,6,323.92
ORDR20459,3,voucher,1,64.25
ORDR61407,1,UPI,1,64.44
ORDR04028,1,credit_card,8,91.18
ORDR10894,1,UPI,1,44.34
ORDR95154,1,credit_card,3,37.09
ORDR01617,1,debit_card,1,146.13
ORDR08552,1,UPI,1,218.27
ORDR56603,1,voucher,1,41.11
ORDR83686,1,credit_card,1,21.16
ORDR66915,1,credit_card,1,95.34
ORDR60808,1,credit_card,2,124.92
ORDR35163,1,credit_card,1,52.76
ORDR68866,1,UPI,1,56.28
ORDR22207,1,debit_card,1,416.36
ORDR43987,1,credit_card,2,144.76
ORDR68495,7,voucher,1,6.82
ORDR12465,1,UPI,1,202.5
ORDR28100,1,credit_card,1,14.0
ORDR01185,2,credit_card,1,3.99
ORDR61985,1,credit_card,3,104.37
ORDR01342,1,credit_card,1,119.84
ORDR33943,1,credit_card,2,84.24
ORDR06546,1,credit_card,1,2787.87
ORDR24913,1,credit_card,3,457.64
ORDR02135,1,credit_card,5,89.56
ORDR92312,1,credit_card,3,595.3
ORDR04739,1,credit_card,1,171.69
ORDR20485,1,credit_card,3,32.96
ORDR77826,1,credit_card,1,85.6
ORDR84238,1,credit_card,3,44.66
ORDR74663,1,UPI,1,164.55
ORDR50912,1,UPI,1,38.42
ORDR28953,1,credit_card,1,115.78
ORDR73386,1,credit_card,8,198.49
ORDR32401,1,credit_card,4,512.46
ORDR62705,1,credit_card,4,113.16
ORDR07636,1,credit_card,9,94.3
ORDR19735,1,credit_card,1,87.64
ORDR44605,1,credit_card,4,92.62
ORDR38273,1,credit_card,2,52.1
ORDR22550,1,credit_card,4,47.23
ORDR66674,1,credit_card,3,62.5
ORDR73868,1,credit_card,1,5.36
ORDR84549,1,UPI,1,116.32
ORDR12434,1,credit_card,1,158.21
ORDR58404,1,credit_card,10,404.95
ORDR43539,1,credit_card,1,196.01
ORDR09497,1,UPI,1,95.84
ORDR85940,1,credit_card,6,61.97
ORDR69082,1,credit_card,1,134.71
2cfc79d9582e9135c0a9b61fa60e6b21,1,voucher,1,79.56
ORDR30704,1,credit_card,1,78.2
ORDR11624,1,voucher,1,44.55
ORDR19096,1,UPI,1,45.89
ORDR67887,1,UPI,1,93.82
ORDR08058,1,voucher,1,191.09
ORDR56129,1,UPI,1,306.78
ORDR68643,1,credit_card,1,44.85
ORDR17880,1,credit_card,10,178.06
ORDR60849,1,UPI,1,157.78
ORDR89833,1,credit_card,3,83.34
ORDR90527,1,credit_card,4,97.71
ORDR76717,1,UPI,1,205.0
ORDR02659,1,credit_card,6,65.0
ORDR03970,1,credit_card,10,113.62
ORDR94811,1,voucher,1,41.0
ORDR09835,1,credit_card,1,44.38
ORDR35274,1,credit_card,1,67.57
ORDR18639,1,credit_card,3,117.57
ORDR59724,3,voucher,1,1.39
ORDR24360,1,UPI,1,90.76
ORDR22167,1,credit_card,8,168.35
ORDR19367,1,credit_card,1,131.64
ORDR13148,1,credit_card,5,63.07
ORDR91079,1,UPI,1,481.07
ORDR15027,1,credit_card,1,37.96
ORDR87647,1,UPI,1,248.36
ORDR24698,1,credit_card,1,61.4
ORDR07373,1,credit_card,4,176.16
ORDR14331,1,credit_card,1,131.44
ORDR32617,1,credit_card,2,61.37
ORDR08845,1,credit_card,5,103.15
ORDR93689,1,credit_card,3,154.51
ORDR92977,4,voucher,1,20.0
ORDR51373,1,credit_card,2,103.93
ORDR84926,1,credit_card,1,92.57
ORDR14378,1,credit_card,1,145.57
ORDR57967,1,credit_card,3,86.15
ORDR92596,1,credit_card,2,119.97
ORDR06628,1,credit_card,3,73.25
ORDR64992,1,credit_card,8,167.6
ORDR64443,1,credit_card,1,35.69
ORDR89312,1,credit_card,4,109.5
ORDR50226,1,credit_card,6,70.18
ORDR88133,1,credit_card,10,104.19
ORDR77858,1,UPI,1,165.3
ORDR01085,1,credit_card,8,219.4
ORDR39631,1,credit_card,8,94.59
ORDR62572,1,credit_card,10,991.09
ORDR49176,1,credit_card,2,284.66
ORDR48961,1,credit_card,6,146.48
ORDR53208,1,credit_card,1,132.64
ORDR19109,1,credit_card,3,35.0
ORDR47704,1,credit_card,10,221.58
ORDR46936,1,credit_card,10,158.98
ORDR08857,3,voucher,1,6.67
ORDR39093,1,credit_card,2,99.82
ORDR38482,1,credit_card,1,86.31
ORDR02961,1,credit_card,5,51.33
ORDR80158,1,credit_card,1,111.93
ORDR85675,1,credit_card,1,58.98
ORDR21875,1,credit_card,3,88.56
ORDR26691,1,credit_card,2,123.27
ORDR84106,1,credit_card,3,33.16
ORDR91640,1,credit_card,1,82.66
ORDR48135,1,UPI,1,236.09
ORDR68034,1,credit_card,1,43.0
ORDR86505,1,credit_card,4,235.28
ORDR57953,1,credit_card,1,55.79
ORDR78027,1,credit_card,10,784.8
ORDR84032,1,credit_card,7,73.43
ORDR79251,1,UPI,1,174.64
ORDR16318,1,credit_card,1,29.91
ORDR85780,1,credit_card,1,54.1
ORDR64774,1,credit_card,2,173.62
ORDR89675,1,credit_card,2,99.43
ORDR70356,1,credit_card,1,65.34
ORDR25822,1,credit_card,6,153.8
ORDR22896,1,credit_card,2,26.59
ORDR47861,1,credit_card,5,123.29
ORDR83911,1,debit_card,1,22.38
ORDR26947,1,credit_card,8,326.38
ORDR29364,1,credit_card,9,196.92
ORDR44326,1,UPI,1,65.01
ORDR88886,1,credit_card,2,21.84
ORDR47866,1,credit_card,1,248.74
ORDR05320,1,credit_card,5,141.11
ORDR73308,1,credit_card,10,1013.25
ORDR85324,1,credit_card,8,214.14
ORDR38407,1,credit_card,2,94.7
ORDR85861,1,debit_card,1,46.01
ORDR89919,1,credit_card,4,224.39
ORDR78067,2,voucher,1,100.0
ORDR65239,1,credit_card,2,196.66
ORDR73444,1,credit_card,3,69.83
ORDR54418,1,UPI,1,41.09
ORDR24890,1,credit_card,3,425.6
ORDR90677,1,credit_card,2,118.43
ORDR23898,1,credit_card,1,102.26
ORDR33421,1,credit_card,1,48.11
98fe01bc254b759c1f2c11d77c2891d5,1,voucher,1,150.0
ORDR46600,1,credit_card,1,40.4
ORDR57785,1,credit_card,1,430.28
ORDR37942,1,credit_card,7,72.98
ORDR21901,1,credit_card,1,126.23
ORDR63630,1,UPI,1,143.1
ORDR57993,1,credit_card,2,138.74
ORDR35728,1,credit_card,10,291.72
ORDR05306,1,credit_card,1,131.62
ORDR49769,1,credit_card,4,161.54
ORDR87176,1,credit_card,1,27.23
ORDR02999,1,credit_card,5,143.04
ORDR09741,1,credit_card,6,175.03
ORDR17897,1,credit_card,2,63.74
ORDR41440,1,credit_card,4,214.69
ORDR52197,1,credit_card,10,531.92
ORDR30862,1,credit_card,1,202.15
ORDR48362,1,UPI,1,277.48
ORDR46880,1,credit_card,1,35.13
ORDR74597,1,UPI,1,28.07
ORDR16800,1,credit_card,8,181.4
ORDR35964,1,credit_card,8,162.51
ORDR64505,1,credit_card,1,118.29
ORDR85080,1,credit_card,1,247.52
ORDR81617,1,credit_card,6,63.33
ORDR19776,1,credit_card,7,220.25
457afd8c764234eb93f7a25268578440,1,UPI,1,228.82
ORDR63762,2,credit_card,1,79.92
ORDR20414,1,credit_card,1,112.2
ORDR74876,1,credit_card,1,97.66
ORDR83022,1,UPI,1,158.73
ORDR92971,1,credit_card,2,136.26
ORDR34072,1,credit_card,1,141.73
ORDR95934,1,UPI,1,67.53
ORDR45393,1,credit_card,10,113.44
ORDR65471,1,UPI,1,35.0
ORDR11956,1,credit_card,1,99.2
ORDR32817,1,credit_card,5,205.45
ORDR85443,1,credit_card,1,89.91
ORDR61346,1,credit_card,6,202.76
52267d8c7f4a0227294efd0ef23fcefb,1,credit_card,1,37.68
ORDR72517,1,credit_card,6,162.55
ORDR48434,1,credit_card,1,38.33
ORDR25988,1,credit_card,3,138.24
ORDR67405,1,credit_card,1,53.1
ORDR18370,7,voucher,1,20.0
ORDR63479,1,credit_card,1,102.66
6d9e993faed56b20fe3f762fd8bbf24f,1,credit_card,2,64.04
ORDR34483,1,credit_card,7,97.03
ORDR45863,1,credit_card,3,150.14
ORDR32294,1,credit_card,1,98.25
ORDR31398,1,credit_card,5,50.95
ORDR42703,1,UPI,1,36.38
ORDR88737,1,UPI,1,47.79
ORDR91367,2,voucher,1,44.11
ORDR93530,1,credit_card,6,77.69
ORDR56289,1,credit_card,2,73.27
ORDR45785,1,UPI,1,35.41
ORDR24635,1,UPI,1,2276.1
ORDR13755,1,credit_card,3,72.02
ORDR14626,1,credit_card,10,182.29
ORDR73910,1,credit_card,1,118.09
ORDR29338,1,credit_card,1,105.9
ORDR26813,1,credit_card,10,141.2
e062a8654d4b657cdf2b673c0b2bac8d,1,credit_card,8,921.05
ORDR68988,1,credit_card,5,71.14
ORDR84952,1,credit_card,1,103.55
ORDR19864,1,UPI,1,193.17
ORDR95977,1,credit_card,4,91.16
ORDR64407,1,credit_card,1,54.09
ORDR71077,1,credit_card,2,142.92
ORDR80631,1,credit_card,2,53.6
ORDR02084,1,credit_card,3,80.15
ORDR39003,1,credit_card,2,135.0
ORDR49886,1,credit_card,8,175.63
ORDR44373,1,UPI,1,162.7
ORDR68666,1,credit_card,3,192.39
ORDR48341,1,credit_card,1,26.77
ORDR11411,1,credit_card,1,111.98
ORDR33090,1,credit_card,5,103.11
ORDR41266,1,UPI,1,71.14
ORDR56072,1,credit_card,1,180.46
ORDR15749,1,credit_card,7,372.27
ORDR30329,1,credit_card,5,102.31
ORDR75734,1,credit_card,1,85.62
ORDR10281,1,credit_card,8,228.24
ORDR82735,1,credit_card,10,133.34
ORDR47761,1,credit_card,8,171.44
ORDR95350,1,credit_card,1,47.75
ORDR46439,1,credit_card,1,154.72
ORDR13636,3,voucher,1,20.0
ORDR17668,1,credit_card,1,78.2
ORDR07857,1,debit_card,1,24.28
ORDR53983,1,UPI,1,46.92
ORDR42317,1,credit_card,1,33.12
ORDR71983,1,UPI,1,182.91
ORDR88625,1,UPI,1,100.34
ORDR95085,1,UPI,1,66.01
ORDR83591,1,credit_card,3,132.0
ORDR04446,1,credit_card,1,4.15
ORDR70489,1,credit_card,1,58.59
ORDR12109,1,UPI,1,352.95
ORDR05041,2,voucher,1,29.87
ORDR22569,1,credit_card,5,54.09
ORDR36932,1,UPI,1,76.31
ORDR13082,1,credit_card,7,436.25
ORDR10225,1,credit_card,3,58.37
ORDR61367,1,credit_card,1,72.97
ORDR54468,1,credit_card,5,54.62
ORDR69947,1,UPI,1,85.81
ORDR28006,1,credit_card,2,150.99
ORDR88325,1,credit_card,6,347.83
ORDR32087,1,credit_card,5,674.92
ORDR20968,1,UPI,1,164.53
ORDR24372,1,credit_card,10,193.8
ORDR72558,1,credit_card,2,22.39
